student_id,cgpa,attendance,coding_score,aptitude_score,communication_score,projects_count,internships_count,hackathon_count,placement_status
2466,6.01,53,19,47,66,6,0,1,0
2467,6.98,55,12,71,54,4,2,1,1
2468,5.2,98,2,0,3,5,3,0,0
2469,7.38,86,89,6,30,0,2,5,1
2470,7.72,77,89,52,65,0,0,3,1
2471,6.14,79,81,30,77,1,2,3,1
2472,9.82,56,95,17,100,0,3,1,1
2473,9.55,58,77,11,63,6,0,4,1
2474,8.61,74,46,47,30,1,2,4,1
2475,7.67,82,2,29,62,0,0,5,0
2476,9.35,50,0,96,65,0,0,1,1
2477,5.65,100,89,6,30,3,2,5,0
2478,8.95,55,23,91,46,3,3,2,1
2479,5.62,67,34,2,21,4,3,3,0
2480,8.97,59,13,62,73,5,3,5,1
2481,6.38,77,66,5,93,2,3,0,1
2482,9.39,60,12,94,96,4,1,4,1
2483,9.72,82,46,14,82,0,0,5,1
2484,5.74,50,49,70,45,4,0,2,0
2485,7.31,62,77,42,88,3,1,3,1
2486,9.9,86,84,93,57,5,0,2,1
2487,7.42,69,25,90,60,0,0,5,0
2488,9.32,50,2,80,45,7,2,3,1
2489,7.94,52,50,17,0,0,1,3,0
2490,6.88,67,39,21,95,4,0,1,0
2491,6.43,90,67,60,24,5,0,1,1
2492,6.02,63,35,60,60,7,1,0,1
2493,8.81,80,50,52,80,6,1,0,1
2494,6.93,76,0,25,13,1,2,2,0
2495,7.56,66,32,90,44,6,2,1,1
2496,7.46,95,6,39,76,7,3,3,1
2497,7.89,78,51,87,38,7,3,1,1
2498,9.33,85,10,7,65,2,2,3,1
2499,9.9,86,26,20,31,7,0,1,1
2500,7.04,75,13,92,95,5,1,3,1
2501,9.14,66,85,42,57,4,2,2,1
2502,8.82,71,79,20,55,6,3,1,1
2503,7.87,74,45,2,5,4,1,4,0
2504,9.78,51,75,30,88,2,3,4,1
2505,6.0,71,9,26,66,0,0,3,0
2506,5.55,54,23,26,81,0,0,2,0
2507,9.27,53,60,72,49,1,3,3,1
2508,7.2,85,17,56,37,4,1,2,0
2509,9.23,55,85,96,2,2,3,0,1
2510,9.47,70,8,32,4,4,1,1,1
2511,5.31,62,16,89,23,3,2,2,0
2512,9.42,86,57,91,53,4,3,3,1
2513,7.24,74,12,43,33,4,3,0,1
2514,7.55,75,49,42,38,3,1,3,1
2515,8.13,88,100,30,87,3,2,4,1
2516,9.63,69,5,64,99,6,1,4,1
2517,5.1,82,84,83,91,7,1,1,1
2518,7.38,63,50,75,47,7,3,5,1
2519,8.44,85,35,16,48,2,3,1,1
2520,8.61,66,70,14,33,6,1,0,1
2521,8.46,70,99,33,79,0,0,4,1
2522,5.67,95,24,79,99,1,0,2,0
2523,6.5,65,10,3,6,6,0,4,0
2524,6.79,95,43,71,17,3,3,5,1
2525,9.02,65,13,97,69,0,3,1,1
2526,6.39,69,28,88,91,7,2,3,1
2527,6.05,78,73,78,33,2,3,0,1
2528,9.79,77,49,27,50,5,2,5,1
2529,5.04,57,4,72,92,4,3,4,0
2530,9.99,73,71,1,67,2,0,2,1
2531,8.38,52,68,16,13,2,0,5,1
2532,9.14,74,87,57,68,3,1,2,1
2533,6.47,68,56,73,88,1,1,2,1
2534,5.07,82,25,8,7,6,2,0,0
2535,8.69,51,5,30,14,3,2,2,0
2536,9.17,64,15,65,82,4,1,2,1
2537,8.7,71,59,87,58,3,2,4,1
2538,5.71,59,99,61,10,4,3,0,1
2539,8.77,67,11,18,19,3,0,3,0
2540,8.84,71,74,80,54,5,1,3,1
2541,8.29,95,2,73,35,7,1,2,1
2542,8.83,98,62,54,81,1,3,5,1
2543,9.23,76,63,27,13,5,2,1,1
2544,8.07,62,61,91,57,0,1,0,1
2545,5.44,82,100,49,37,7,1,1,1
2546,7.44,54,5,64,88,7,3,0,1
2547,5.39,75,18,2,79,7,0,0,0
2548,7.04,62,17,78,81,1,1,4,0
2549,7.04,76,79,51,0,6,1,2,1
2550,5.33,63,86,9,64,3,3,4,1
2551,6.74,73,42,20,0,7,1,5,0
2552,5.55,52,100,36,84,2,1,1,1
2553,9.04,96,72,14,59,0,0,1,1
2554,9.74,100,2,86,24,7,1,3,1
2555,5.36,98,71,77,90,2,3,5,1
2556,9.78,79,37,78,9,7,0,5,1
2557,7.61,84,67,73,49,5,0,4,1
2558,6.5,97,75,8,11,6,0,4,0
2559,5.38,63,43,43,91,1,2,5,0
2560,7.5,61,94,38,31,6,3,4,1
2561,8.97,77,88,4,32,0,2,3,1
2562,8.54,93,79,24,71,5,1,4,1
2563,5.25,78,62,55,25,3,0,4,0
2564,5.36,92,41,89,41,2,2,5,0
2565,7.01,66,63,63,49,3,1,5,1
2566,6.48,89,53,71,60,4,2,4,1
2567,6.16,98,77,85,40,6,0,4,1
2568,6.41,70,76,51,56,0,1,5,1
2569,9.02,72,70,88,1,2,0,1,1
2570,9.65,69,75,75,98,1,0,2,1
2571,7.03,60,36,8,97,7,2,1,1
2572,9.53,83,3,9,69,1,3,4,1
2573,6.61,59,1,9,30,1,1,0,0
2574,7.38,59,98,72,22,5,1,0,1
2575,6.13,92,43,61,75,1,3,3,1
2576,8.2,55,66,89,53,2,1,1,1
2577,9.89,85,67,98,27,7,2,5,1
2578,8.02,73,75,90,78,6,1,3,1
2579,6.79,61,82,59,18,6,2,3,1
2580,8.24,92,73,94,75,6,1,0,1
2581,5.61,72,61,18,47,5,2,1,0
2582,9.44,76,0,37,1,4,3,2,1
2583,7.52,94,16,5,10,1,1,5,0
2584,7.25,86,15,14,43,6,2,1,0
2585,7.93,55,8,92,100,1,0,3,1
2586,8.12,50,52,46,58,7,0,4,1
2587,5.36,55,72,44,58,7,0,3,1
2588,8.41,99,58,4,37,5,1,1,1
2589,6.21,71,8,77,24,1,2,0,0
2590,8.57,90,11,52,20,4,0,1,0
2591,9.11,73,40,65,41,5,1,2,1
2592,9.02,74,14,61,35,5,2,5,1
2593,7.76,64,65,22,8,0,0,5,0
2594,7.6,75,74,43,11,5,0,4,1
2595,5.71,57,10,51,9,1,1,4,0
2596,8.88,100,7,45,58,5,2,3,1
2597,6.36,73,54,18,4,1,1,1,0
2598,7.48,97,95,87,32,1,0,5,1
2599,6.42,87,5,83,68,6,1,0,1
2600,5.67,55,52,46,79,5,1,2,0
2601,8.15,84,19,90,62,0,0,3,1
2602,5.27,91,38,51,100,1,0,1,0
2603,8.74,50,98,23,100,6,2,0,1
2604,6.59,95,71,16,28,0,2,1,0
2605,5.0,85,33,88,17,0,0,0,0
2606,7.56,61,56,45,92,5,0,1,1
2607,5.23,87,18,63,5,3,3,1,0
2608,6.38,60,70,94,52,6,3,5,1
2609,8.53,61,30,27,81,3,2,3,1
2610,5.31,91,81,49,31,1,1,1,0
2611,9.2,99,39,63,41,2,0,1,1
2612,5.02,88,13,27,46,3,0,3,0
2613,6.23,56,99,85,30,6,1,3,1
2614,8.7,60,80,55,61,5,2,4,1
2615,6.58,85,36,58,55,6,3,4,1
2616,5.51,80,43,4,10,5,2,5,0
2617,6.8,82,8,53,25,3,1,3,0
2618,6.35,62,57,43,91,2,0,2,0
2619,9.21,67,19,41,26,4,3,5,1
2620,6.57,90,91,71,82,1,1,0,1
2621,8.94,73,49,91,56,6,0,3,1
2622,9.46,58,19,56,26,4,2,4,1
2623,7.17,80,35,46,58,4,3,1,1
2624,9.55,90,26,75,61,0,0,3,1
2625,6.89,59,71,24,19,0,0,3,0
2626,9.82,51,31,43,2,1,0,4,1
2627,5.45,87,0,14,15,2,0,4,0
2628,8.44,64,16,50,43,0,0,2,0
2629,7.47,52,8,52,92,6,2,5,1
2630,6.94,92,83,33,78,6,1,4,1
2631,8.16,80,44,76,29,3,3,4,1
2632,8.52,55,95,7,39,6,2,4,1
2633,5.02,52,65,76,64,1,3,5,1
2634,5.83,60,31,99,28,5,0,1,0
2635,8.57,64,44,69,29,4,1,3,1
2636,8.33,94,8,95,31,6,0,3,1
2637,9.83,77,29,20,9,1,2,4,1
2638,8.81,59,83,6,90,5,2,5,1
2639,9.75,87,37,89,50,5,3,2,1
2640,8.51,96,59,78,7,0,0,4,1
2641,6.49,99,0,55,50,5,0,5,0
2642,5.53,99,4,48,35,2,1,5,0
2643,8.91,56,62,41,54,5,1,2,1
2644,8.22,64,98,22,34,5,0,5,1
2645,5.24,67,35,51,35,4,3,3,0
2646,6.8,67,64,78,55,2,1,2,1
2647,9.78,90,77,52,35,1,0,2,1
2648,7.5,73,72,15,88,2,0,0,1
2649,7.16,51,93,95,83,2,0,2,1
2650,7.29,89,23,36,60,1,2,2,0
2651,6.04,69,3,17,61,4,3,1,0
2652,6.84,83,77,19,80,6,0,3,1
2653,6.85,92,88,45,86,7,0,4,1
2654,5.26,75,67,1,24,5,0,0,0
2655,8.84,56,24,86,63,2,1,2,1
2656,7.08,87,73,93,59,2,0,1,1
2657,9.11,79,98,62,56,6,2,1,1
2658,9.25,91,6,2,94,1,2,5,0
2659,6.06,54,12,45,69,3,3,4,0
2660,8.29,60,67,48,98,6,0,4,1
2661,7.36,50,42,0,51,2,0,3,0
2662,9.4,83,56,21,55,0,0,5,1
2663,6.08,50,35,92,62,5,2,2,1
2664,8.39,68,13,13,67,5,1,1,0
2665,8.04,51,81,91,19,6,1,0,1
2666,6.48,70,71,84,53,4,0,3,1
2667,5.68,69,95,44,0,6,1,2,1
2668,8.26,72,26,95,89,2,3,5,1
2669,8.69,70,36,5,97,1,2,4,1
2670,6.58,73,86,64,9,0,0,5,1
2671,8.22,53,70,20,22,6,1,2,1
2672,6.98,61,75,3,50,1,0,5,0
2673,8.57,71,24,2,23,6,0,4,0
2674,6.0,69,66,29,12,2,2,2,0
2675,9.45,67,89,30,28,0,2,0,1
2676,6.44,50,3,33,57,4,1,3,0
2677,6.84,79,99,82,90,4,2,5,1
2678,5.29,82,78,19,94,6,3,4,1
2679,5.56,73,95,86,42,7,0,0,1
2680,7.58,63,92,53,9,4,2,1,1
2681,6.34,85,73,24,30,7,1,0,1
2682,9.18,54,84,14,73,7,1,0,1
2683,5.07,60,15,37,87,3,1,0,0
2684,6.9,73,18,22,96,1,3,4,0
2685,6.69,80,28,51,13,2,2,1,0
2686,5.1,62,50,65,98,0,2,3,0
2687,5.62,65,17,56,33,6,3,0,0
2688,7.07,73,57,56,16,6,2,4,1
2689,7.46,62,43,78,20,5,2,4,1
2690,7.02,73,15,51,95,5,2,3,1
2691,7.65,75,64,34,66,1,3,2,1
2692,7.98,51,1,73,57,2,3,1,1
2693,5.05,65,55,13,78,3,1,1,0
2694,7.32,87,78,90,7,2,3,5,1
2695,9.82,95,27,13,95,1,3,0,1
2696,7.6,50,64,98,37,2,1,2,1
2697,8.39,98,4,32,25,5,3,1,1
2698,6.56,60,21,51,63,5,2,5,1
2699,8.87,100,99,0,29,0,0,0,1
2700,8.86,84,12,33,8,3,1,2,0
2701,7.61,92,64,18,31,5,0,4,1
2702,9.88,78,15,23,10,0,0,0,0
2703,5.63,86,85,3,85,3,1,2,0
2704,5.08,66,63,35,33,5,0,3,0
2705,8.85,88,31,76,17,3,0,1,1
2706,9.04,91,79,57,18,7,1,0,1
2707,5.6,77,50,31,53,2,1,5,0
2708,6.33,78,78,8,81,0,2,4,0
2709,5.09,92,57,79,36,3,1,5,0
2710,6.47,52,45,66,81,6,3,0,1
2711,8.87,59,51,19,11,3,0,1,1
2712,7.59,91,62,73,3,2,1,1,1
2713,6.74,63,75,61,42,5,2,2,1
2714,6.86,61,59,57,26,5,1,5,1
2715,5.01,96,64,21,50,6,0,5,0
2716,6.5,91,80,66,4,1,1,4,1
2717,8.23,79,54,74,5,1,0,2,1
2718,9.87,81,56,88,76,5,1,4,1
2719,9.24,81,91,47,86,7,2,0,1
2720,5.12,91,70,7,55,6,3,0,0
2721,9.49,81,72,72,88,4,2,5,1
2722,8.92,75,85,14,67,4,1,2,1
2723,8.9,100,25,31,95,6,0,3,1
2724,7.29,50,11,52,43,3,2,1,0
2725,6.99,91,70,66,14,5,3,2,1
2726,6.51,51,45,3,89,1,3,2,0
2727,5.33,66,46,29,41,3,0,0,0
2728,6.14,79,78,12,10,0,1,1,0
2729,6.23,88,37,20,72,6,2,2,0
2730,7.42,56,20,40,10,6,2,0,1
2731,8.74,76,13,18,65,7,0,0,1
2732,7.37,58,1,47,26,1,2,5,0
2733,5.29,71,71,85,57,1,0,5,0
2734,9.79,83,69,62,89,1,0,2,1
2735,9.71,95,100,19,71,6,1,2,1
2736,8.93,98,100,63,20,4,0,0,1
2737,9.96,50,32,36,20,2,2,5,1
2738,7.72,58,5,30,71,7,0,2,0
2739,9.81,69,89,73,0,2,2,1,1
2740,5.38,68,36,17,57,7,0,0,0
2741,6.83,85,13,19,12,6,1,0,0
2742,6.13,89,36,81,72,4,1,2,1
2743,5.98,94,7,10,91,7,0,2,0
2744,5.7,53,76,85,5,5,0,2,1
2745,8.11,58,12,43,86,5,0,1,1
2746,8.91,90,39,81,99,6,1,0,1
2747,7.89,71,91,63,57,6,3,3,1
2748,5.73,67,57,33,16,4,0,1,0
2749,9.06,61,17,86,72,4,3,1,1
2750,8.18,91,56,64,11,5,0,5,1
2751,6.94,92,82,54,85,2,2,0,1
2752,8.37,88,37,73,51,3,1,3,1
2753,6.3,58,31,0,75,4,3,0,0
2754,6.73,55,85,37,69,3,3,1,1
2755,9.59,68,65,8,72,3,1,2,1
2756,6.45,97,76,94,51,0,3,0,1
2757,7.35,96,86,70,36,2,0,0,1
2758,9.45,56,24,16,2,7,3,2,1
2759,8.54,65,91,98,97,6,0,3,1
2760,5.31,54,57,100,7,3,3,3,1
2761,5.74,65,74,51,9,6,2,0,1
2762,5.04,50,32,17,46,6,3,2,0
2763,8.15,100,87,62,40,2,3,5,1
2764,7.24,86,65,32,63,2,0,0,1
2765,5.67,88,29,3,41,0,1,2,0
2766,9.79,68,80,86,42,7,2,1,1
2767,7.65,86,33,74,8,6,1,5,1
2768,6.21,66,85,51,13,5,0,2,1
2769,7.5,75,68,8,100,7,2,0,1
2770,8.4,71,47,63,90,7,3,4,1
2771,5.38,57,39,29,95,2,1,3,0
2772,6.37,82,50,7,3,3,1,0,0
2773,9.03,51,79,4,1,5,1,2,1
2774,7.3,79,12,75,96,5,3,5,1
2775,7.73,96,89,62,84,1,0,5,1
2776,7.16,69,30,0,0,3,3,2,0
2777,5.22,67,38,14,74,3,3,3,0
2778,5.83,92,62,88,64,2,0,0,1
2779,7.23,59,47,81,45,3,0,5,1
2780,6.05,73,86,37,58,7,3,5,1
2781,5.25,53,47,41,74,6,0,4,0
2782,9.22,86,60,45,6,1,1,1,1
2783,9.91,53,11,52,65,2,2,4,1
2784,8.97,62,77,25,14,4,0,1,1
2785,9.27,74,55,60,71,3,2,5,1
2786,6.21,62,17,66,46,3,1,1,0
2787,9.8,67,26,53,89,0,0,0,1
2788,5.98,73,27,21,39,4,3,5,0
2789,9.76,51,81,25,41,4,3,5,1
2790,9.97,97,79,82,50,6,1,1,1
2791,8.56,82,51,59,34,1,0,2,1
2792,9.91,68,15,38,40,6,3,1,1
2793,7.85,58,76,35,84,4,0,1,1
2794,6.3,77,57,20,56,6,2,3,1
2795,7.18,84,92,40,37,7,3,3,1
2796,7.97,88,8,47,71,6,1,0,1
2797,5.37,59,25,25,95,0,3,0,0
2798,8.11,50,27,62,7,7,1,2,1
2799,9.91,91,76,76,73,1,1,3,1
2800,5.95,70,35,35,62,6,2,4,0
2801,8.96,58,8,23,86,6,2,0,1
2802,9.54,96,46,89,3,4,1,0,1
2803,9.72,64,77,20,47,1,3,3,1
2804,9.8,84,50,17,51,7,1,3,1
2805,7.61,54,75,14,37,4,0,2,1
2806,9.89,90,56,78,93,4,0,3,1
2807,8.79,71,31,5,86,6,3,1,1
2808,5.81,90,66,42,4,5,3,5,1
2809,7.38,72,56,30,84,4,2,4,1
2810,8.59,56,53,27,69,6,0,5,1
2811,6.24,72,15,7,80,3,1,1,0
2812,8.2,93,61,28,88,4,1,1,1
2813,8.33,74,83,20,23,3,0,5,1
2814,5.81,76,95,80,85,7,0,1,1
2815,7.83,90,55,87,76,2,2,0,1
2816,8.86,55,22,57,16,5,0,5,1
2817,7.49,83,16,59,77,7,2,1,1
2818,5.06,58,79,49,97,0,3,0,1
2819,5.05,98,37,99,89,1,3,3,1
2820,6.79,82,71,30,82,1,0,4,0
2821,9.63,100,82,46,25,2,0,4,1
2822,6.14,55,29,33,2,4,0,1,0
2823,8.17,86,57,1,1,0,0,4,0
2824,6.11,80,97,66,91,2,1,0,1
2825,6.61,83,77,93,1,2,1,3,1
2826,9.24,90,21,71,21,1,3,1,1
2827,8.64,78,16,51,70,3,1,2,1
2828,5.48,63,14,6,3,7,0,5,0
2829,7.14,85,47,75,37,7,2,4,1
2830,5.15,85,31,18,83,3,3,4,0
2831,7.4,64,76,89,69,4,0,1,1
2832,8.31,57,84,91,72,4,1,5,1
2833,5.59,75,39,14,51,6,2,5,0
2834,6.44,85,96,77,30,6,2,4,1
2835,6.99,97,56,47,25,7,1,4,1
2836,9.6,70,57,13,35,2,0,2,1
2837,9.97,77,90,2,25,4,2,5,1
2838,5.22,53,98,49,27,3,2,0,1
2839,8.81,65,15,92,4,7,1,1,1
2840,6.86,71,27,53,73,0,2,1,0
2841,6.96,61,97,5,17,1,2,2,1
2842,8.77,65,0,48,14,3,2,2,1
2843,9.59,100,40,22,56,6,3,0,1
2844,9.75,89,47,91,96,5,0,3,1
2845,7.89,87,30,77,4,4,0,1,1
2846,6.79,91,35,77,36,1,1,5,0
2847,8.94,86,32,19,85,5,0,4,1
2848,6.26,78,32,76,85,7,2,0,1
2849,7.82,67,81,90,21,1,0,1,1
2850,6.79,59,22,59,51,2,3,5,1
2851,8.28,91,59,98,14,7,2,0,1
2852,6.2,88,86,44,16,4,2,3,1
2853,5.96,67,78,60,50,2,3,5,1
2854,9.59,50,89,55,44,7,3,1,1
2855,5.51,88,29,1,62,1,0,4,0
2856,7.53,70,88,44,27,2,0,5,1
2857,6.1,50,44,39,58,7,0,1,0
2858,5.19,64,79,23,85,7,3,0,1
2859,5.18,53,38,28,20,4,0,3,0
2860,5.88,69,44,66,41,3,1,5,0
2861,9.33,59,77,67,80,0,0,0,1
2862,6.41,72,80,65,68,5,3,0,1
2863,9.75,90,11,83,81,3,3,2,1
2864,7.91,83,92,53,16,7,1,0,1
2865,7.18,95,31,52,67,1,2,5,0
2866,7.9,97,55,78,6,7,1,3,1
2867,7.58,82,23,48,88,3,3,4,1
2868,8.79,83,12,31,100,2,2,2,1
2869,6.41,88,19,60,39,4,1,0,0
2870,6.77,59,78,41,39,3,1,5,1
2871,9.47,69,55,0,42,3,2,1,1
2872,9.73,50,52,62,72,4,1,2,1
2873,9.46,62,67,34,82,2,2,3,1
2874,7.1,50,53,50,50,0,0,1,0
2875,8.9,54,33,70,72,3,2,3,1
2876,7.38,65,27,44,22,5,1,1,0
2877,7.49,64,49,76,94,1,0,4,1
2878,6.02,98,1,64,31,6,3,3,0
2879,7.96,77,93,13,30,2,3,1,1
2880,5.93,80,25,92,16,7,3,3,1
2881,6.66,72,50,2,57,2,1,2,0
2882,9.28,97,46,23,85,3,0,3,1
2883,6.04,94,25,64,34,5,2,5,0
2884,5.36,92,83,47,29,6,3,3,1
2885,5.35,66,91,9,63,7,3,1,1
2886,9.7,98,83,12,52,4,0,3,1
2887,7.53,83,74,99,50,6,0,4,1
2888,7.05,62,73,72,36,3,0,0,1
2889,9.05,63,60,13,89,3,1,2,1
2890,9.18,60,22,99,5,4,0,5,1
2891,6.66,77,36,9,33,1,2,1,0
2892,8.47,91,40,39,55,4,2,3,1
2893,8.86,81,51,22,95,3,3,3,1
2894,8.27,84,82,98,24,0,2,3,1
2895,5.76,80,81,54,12,4,0,2,0
2896,9.38,66,48,62,62,7,2,5,1
2897,7.7,96,26,70,65,1,3,0,1
2898,6.41,58,5,41,4,4,1,4,0
2899,7.13,59,73,98,74,4,2,5,1
2900,5.19,57,65,65,10,2,3,4,0
2901,5.64,70,23,78,87,2,3,5,0
2902,8.83,62,37,72,77,3,0,1,1
2903,5.0,99,27,46,93,7,3,0,0
2904,7.08,54,27,80,43,3,2,0,1
2905,7.61,55,65,51,98,6,3,2,1
2906,5.27,79,60,17,84,7,3,5,1
2907,9.87,80,45,78,68,4,0,3,1
2908,6.13,66,68,17,1,0,0,0,0
2909,6.52,60,74,23,39,5,2,5,1
2910,6.52,69,73,22,36,3,3,3,1
2911,6.15,97,42,11,48,4,1,2,0
2912,5.01,58,58,22,97,4,3,5,0
2913,8.65,51,1,20,74,5,1,5,1
2914,9.83,86,14,63,35,4,2,1,1
2915,6.12,50,36,89,74,5,0,5,1
2916,8.32,53,70,71,72,5,2,1,1
2917,8.71,85,19,93,69,6,0,3,1
2918,9.24,74,97,33,33,4,0,3,1
2919,7.11,52,34,1,57,6,3,0,1
2920,6.51,58,33,68,36,4,3,2,1
2921,6.63,71,85,30,95,2,0,1,1
2922,8.56,72,30,96,59,5,1,0,1
2923,9.08,61,86,67,11,1,1,4,1
2924,5.91,59,18,69,31,5,3,0,1
2925,6.85,83,67,86,80,1,2,3,1
2926,9.51,92,23,18,3,4,1,4,1
2927,9.03,59,83,71,32,3,0,0,1
2928,9.92,79,38,12,42,0,3,5,1
2929,8.77,71,91,64,8,6,3,2,1
2930,6.97,55,53,5,97,4,0,1,0
2931,7.95,99,38,70,50,0,2,5,1
2932,8.31,51,16,26,93,2,0,4,0
2933,5.39,79,18,78,19,1,2,2,0
2934,7.72,51,47,51,38,6,3,0,1
2935,8.55,81,34,97,22,2,2,5,1
2936,5.84,91,31,86,40,3,0,3,0
2937,8.9,65,46,47,43,3,3,3,1
2938,7.92,61,46,87,34,5,1,2,1
2939,9.76,50,63,78,22,6,3,3,1
2940,5.21,57,45,98,57,6,0,1,1
2941,6.33,97,34,67,47,6,0,2,0
2942,8.01,99,93,43,86,4,3,2,1
2943,6.48,62,16,100,57,7,3,3,1
2944,8.57,64,41,16,100,7,3,2,1
2945,8.8,93,28,94,56,5,2,0,1
2946,5.51,57,69,37,86,3,1,4,0
2947,7.57,59,16,9,38,3,2,5,0
2948,7.54,95,80,53,27,5,0,4,1
2949,6.85,54,13,90,63,2,3,5,1
2950,9.66,99,23,5,61,0,2,3,1
2951,9.14,68,56,5,82,1,2,1,1
2952,8.49,96,49,51,61,3,0,1,1
2953,8.57,87,56,14,93,5,2,3,1
2954,7.31,60,100,67,84,3,0,3,1
2955,9.6,92,60,56,87,2,2,2,1
2956,8.47,69,38,55,84,6,1,1,1
2957,8.64,69,54,6,25,6,0,4,1
2958,9.31,70,95,50,50,7,1,3,1
2959,6.37,67,35,57,49,1,2,4,0
2960,9.04,99,36,63,35,7,1,5,1
2961,5.98,59,13,25,25,6,1,4,0
2962,6.73,83,26,57,32,6,1,1,1
2963,6.68,75,82,30,99,2,2,5,1
2964,9.89,79,30,65,67,7,0,4,1
2965,9.28,58,72,91,72,0,2,2,1
2966,8.51,95,80,12,7,2,2,2,1
2967,8.64,100,82,17,65,1,2,1,1
2968,7.81,80,43,93,92,6,0,2,1
2969,9.74,91,67,74,22,7,3,3,1
2970,7.48,53,47,12,69,1,2,5,0
2971,6.9,55,56,23,54,3,2,1,1
2972,5.82,63,74,56,42,0,0,5,0
2973,8.93,53,21,28,99,4,3,4,1
2974,8.67,75,3,55,20,3,3,3,1
2975,6.92,96,80,53,21,6,3,1,1
2976,5.13,97,71,4,8,5,3,4,0
2977,9.19,88,45,34,33,2,0,4,1
2978,5.06,66,58,18,58,7,0,4,0
2979,8.52,68,33,54,25,7,3,4,1
2980,9.85,100,10,76,0,2,1,4,1
2981,7.19,98,30,68,99,1,0,1,0
2982,6.17,55,10,43,4,5,1,2,0
2983,8.52,78,55,77,40,1,1,4,1
2984,9.09,60,37,37,62,5,3,3,1
2985,7.73,65,20,61,21,1,3,1,1
2986,9.84,79,93,21,67,4,2,0,1
2987,5.26,74,9,72,47,4,1,2,0
2988,7.52,89,25,39,65,3,2,3,1
2989,8.59,60,90,25,15,4,3,4,1
2990,9.31,56,7,4,79,5,1,1,1
2991,5.9,75,7,92,52,1,0,1,0
2992,9.0,71,59,53,85,5,2,4,1
2993,7.76,74,71,85,64,3,3,3,1
2994,6.98,68,33,48,78,3,1,1,0
2995,5.66,80,15,2,63,6,3,5,0
2996,9.33,75,12,91,87,0,2,2,1
2997,5.79,91,86,37,67,4,3,3,1
2998,6.55,90,75,13,62,2,3,4,1
2999,6.45,85,90,46,61,2,0,3,1
3000,9.36,72,21,13,81,0,3,5,1
3001,8.36,96,95,74,80,1,1,3,1
3002,8.98,62,26,72,70,0,1,0,1
3003,6.25,74,63,37,44,1,0,4,0
3004,8.12,51,1,63,51,7,1,2,1
3005,7.86,51,96,43,73,4,3,4,1
3006,9.16,65,25,69,64,4,3,0,1
3007,9.53,58,91,64,1,3,1,4,1
3008,5.06,77,82,24,48,3,2,4,0
3009,8.37,62,68,15,21,3,3,2,1
3010,5.26,84,96,14,95,7,1,0,1
3011,7.74,90,83,97,28,3,3,4,1
3012,6.44,62,29,80,34,2,3,5,1
3013,6.53,80,7,2,80,6,0,4,0
3014,6.76,70,37,66,75,3,1,1,1
3015,8.11,81,60,36,23,7,3,4,1
3016,6.67,83,80,80,93,3,2,2,1
3017,8.66,57,64,54,29,3,1,1,1
3018,7.02,90,66,37,83,1,2,5,1
3019,5.34,97,45,62,41,5,1,5,0
3020,8.92,51,89,0,70,3,2,5,1
3021,6.43,87,94,70,49,7,2,0,1
3022,7.16,81,71,89,70,0,1,5,1
3023,8.43,89,42,18,59,3,0,3,1
3024,6.66,77,58,51,29,3,0,2,0
3025,5.28,86,45,29,11,2,1,0,0
3026,6.87,90,71,54,48,5,3,1,1
3027,9.72,50,34,13,94,3,1,3,1
3028,8.21,90,38,12,81,5,1,0,1
3029,8.36,59,91,83,45,1,3,2,1
3030,8.16,53,50,89,42,4,1,1,1
3031,5.99,84,3,26,1,5,1,2,0
3032,7.09,59,79,88,96,5,3,2,1
3033,8.75,96,76,8,74,3,3,1,1
3034,5.51,60,83,40,97,6,0,5,1
3035,6.39,63,50,47,79,3,2,4,1
3036,6.38,87,4,11,53,3,2,2,0
3037,7.16,61,54,9,34,2,0,5,0
3038,9.9,94,100,5,51,6,0,1,1
3039,5.34,66,19,33,32,4,2,2,0
3040,7.59,65,23,51,84,2,0,4,0
3041,5.9,84,35,40,83,7,1,1,0
3042,9.85,51,33,82,71,2,0,0,1
3043,5.57,60,53,5,50,2,0,0,0
3044,7.02,90,33,1,25,6,0,5,0
3045,8.69,52,82,14,96,1,0,0,1
3046,8.52,78,16,16,61,4,2,3,1
3047,7.11,67,4,15,60,1,3,2,0
3048,6.73,69,88,27,25,1,2,2,1
3049,6.99,96,17,84,36,4,2,1,1
3050,6.32,63,54,71,29,1,3,3,1
3051,6.03,83,52,9,94,6,2,2,1
3052,7.42,98,49,9,96,4,1,1,1
3053,6.34,80,71,9,10,5,3,4,1
3054,6.44,89,90,72,52,7,1,2,1
3055,8.28,91,78,27,40,5,2,5,1
3056,9.84,67,44,23,4,3,2,2,1
3057,8.02,79,12,18,65,2,3,4,0
3058,5.38,74,15,96,12,7,2,4,1
3059,5.38,68,85,67,62,5,0,2,1
3060,9.76,57,83,55,81,5,1,4,1
3061,6.49,77,12,66,89,1,1,1,0
3062,5.46,57,19,41,24,4,0,2,0
3063,8.0,80,65,11,43,0,3,2,1
3064,8.12,52,98,17,13,1,3,0,1
3065,8.24,52,46,22,68,1,0,5,0
3066,6.34,93,18,83,58,6,0,2,0
3067,5.08,71,44,5,55,4,1,0,0
3068,9.83,66,36,52,51,0,0,4,1
3069,6.25,85,53,97,65,0,0,5,0
3070,8.38,66,5,41,67,3,0,5,0
3071,8.53,63,13,65,11,1,2,4,1
